column,column_type,mutation_type,is_sensitive,pre_APD,pre_Gini Index,pre_Shannon Entropy,pre_Simpson Diversity,pre_Imbalance Ratio,pre_Kurtosis,pre_Skewness,pre_Mutual Information,pre_Normalized Mutual Information,pre_Kendall Tau,pre_Correlation Ratio,post_APD,post_Gini Index,post_Shannon Entropy,post_Simpson Diversity,post_Imbalance Ratio,post_Kurtosis,post_Skewness,post_Mutual Information,post_Normalized Mutual Information,post_Kendall Tau,post_Correlation Ratio
age,numeric,increment_decrement_feature,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
age,numeric,swap_values,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
age,numeric,scale_values,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
age,numeric,discrete_binning,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
workclass,text,replace_synonyms,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
workclass,text,add_noise,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
workclass,text,random_category_assignment,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
workclass,text,swap_values,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
fnlwgt,numeric,increment_decrement_feature,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
fnlwgt,numeric,swap_values,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
fnlwgt,numeric,scale_values,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
fnlwgt,numeric,discrete_binning,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
education,text,replace_synonyms,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
education,text,add_noise,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
education,text,random_category_assignment,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
education,text,swap_values,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
education.num,numeric,increment_decrement_feature,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
education.num,numeric,swap_values,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
education.num,numeric,scale_values,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
education.num,numeric,discrete_binning,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
marital.status,text,replace_synonyms,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
marital.status,text,add_noise,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
marital.status,text,random_category_assignment,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
marital.status,text,swap_values,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
occupation,text,replace_synonyms,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
occupation,text,add_noise,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
occupation,text,random_category_assignment,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
occupation,text,swap_values,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
relationship,text,replace_synonyms,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
relationship,text,add_noise,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
relationship,text,random_category_assignment,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
relationship,text,swap_values,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
race,text,replace_synonyms,True,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13347254271214629,0.5103405149172044,1.693507936466601,0.5103405149172044,348.10937500000006,-0.5301483437610548,1.2123743878187738,0.005915446568246269,0.002375784502146206,0.027837320187680314,0.07202123170716533
race,text,add_noise,True,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.1305145337732836,0.3981625146194716,1.7070856094186906,0.3981625146194716,25072.0,-0.5301483437610548,1.2123743878187738,0.008505007744943678,0.0033972882535248947,0.06568163767059143,
race,text,random_category_assignment,True,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13362749520192208,0.546062198801713,1.4361279092838408,0.546062198801713,104.32620320855615,-0.5301483437610548,1.2123743878187738,0.0041948435889693735,0.001878979303850225,0.018230667777298953,0.060912376031199075
race,text,swap_values,True,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.11274998278425222,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.004203269616065905,0.0026350728963027963,0.06816730134209274,0.06145512870506035
sex,text,replace_synonyms,True,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
sex,text,add_noise,True,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
sex,text,random_category_assignment,True,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
sex,text,swap_values,True,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
capital.gain,numeric,increment_decrement_feature,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
capital.gain,numeric,swap_values,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
capital.gain,numeric,scale_values,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
capital.gain,numeric,discrete_binning,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
capital.loss,numeric,increment_decrement_feature,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
capital.loss,numeric,swap_values,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
capital.loss,numeric,scale_values,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
capital.loss,numeric,discrete_binning,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
hours.per.week,numeric,increment_decrement_feature,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
hours.per.week,numeric,swap_values,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
hours.per.week,numeric,scale_values,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
hours.per.week,numeric,discrete_binning,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
native.country,text,replace_synonyms,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
native.country,text,add_noise,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
native.country,text,random_category_assignment,False,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596,0.13198029524178828,0.2598329953466272,0.7987406510139586,0.2598329953466272,102.64206642066421,-0.5301483437610548,1.2123743878187738,0.005807149876488752,0.0036405619058588867,0.08047959351323103,0.07146416895639596
